sentid, sentlen, numents, percentcorrect_spacy, percentcorrect_stanza
4192,20,1,0.0,1.0
4193,15,0,0,0
4194,65,4,0.5,0.75
4195,7,0,0,0
4196,36,2,1.0,1.0
4197,25,1,1.0,1.0
4198,25,1,0.0,0.0
4199,23,4,0.25,0.25
4200,29,4,0.5,0.75
4201,23,4,1.0,1.0
4202,32,4,1.0,1.0
4203,34,4,0.75,0.75
4204,10,2,1.0,1.0
4205,42,2,1.0,1.0
4206,43,3,0.6666666666666666,0.6666666666666666
4207,13,1,0.0,1.0
4208,5,0,0,0
4209,13,0,0,0
4210,28,1,1.0,1.0
4211,42,3,1.0,1.0
4212,27,0,0,0
4213,38,3,1.0,1.0
4214,34,4,1.0,1.0
4215,47,6,0.8333333333333334,0.5
4216,6,1,0.0,0.0
4217,44,5,1.0,0.8
4218,23,0,0,0
4219,26,3,1.0,1.0
4220,47,6,1.0,1.0
4221,29,4,1.0,1.0
4222,25,2,1.0,0.5
4223,32,5,0.8,0.8
4224,26,0,0,0
4225,15,1,1.0,1.0
4226,25,3,1.0,1.0
4227,49,3,1.0,1.0
4228,22,2,1.0,1.0
4229,33,2,1.0,0.5
4230,35,3,1.0,1.0
4231,18,4,1.0,1.0
4232,16,3,1.0,1.0
4233,23,1,1.0,1.0
4234,17,2,1.0,1.0
4235,6,1,1.0,1.0
4236,23,1,1.0,1.0
4237,3,0,0,0
4238,4,1,0.0,0.0
4239,14,1,1.0,1.0
4240,3,0,0,0
4241,22,4,1.0,1.0
4242,17,1,1.0,1.0
4243,10,1,0.0,1.0
4244,3,0,0,0
4245,3,1,0.0,0.0
4246,15,1,1.0,1.0
4247,3,0,0,0
4248,7,1,1.0,1.0
4249,11,0,0,0
4250,10,1,1.0,1.0
4251,56,16,1.0,1.0
4252,3,0,0,0
4253,17,1,1.0,1.0
4254,15,6,1.0,1.0
4255,4,0,0,0
4256,25,10,1.0,1.0
4257,28,2,1.0,1.0
4258,7,1,1.0,1.0
4259,7,0,0,0
4260,15,6,1.0,1.0
4261,3,0,0,0
4262,30,12,1.0,1.0
4263,14,0,0,0
4264,4,1,1.0,1.0
4265,60,12,1.0,1.0
4266,8,1,1.0,1.0
4267,24,8,1.0,1.0
4268,21,2,1.0,1.0
4269,4,0,0,0
4270,20,10,1.0,1.0
4271,15,0,0,0
4272,3,1,1.0,0.0
4273,36,4,0.5,0.5
4274,10,4,1.0,1.0
4275,11,2,0.0,1.0
4276,14,2,1.0,1.0
4277,22,4,1.0,1.0
4278,6,1,1.0,1.0
4279,9,2,0.0,1.0
4280,17,2,1.0,1.0
4281,23,4,1.0,1.0
4282,6,1,1.0,1.0
4283,6,1,1.0,1.0
4284,3,1,0.0,0.0
4285,20,1,1.0,1.0
4286,8,1,1.0,1.0
4287,16,0,0,0
4288,36,6,0.8333333333333334,0.8333333333333334
4289,31,3,1.0,0.6666666666666666
4290,28,3,1.0,0.6666666666666666
4291,31,1,1.0,1.0
4292,22,1,1.0,1.0
4293,27,2,1.0,1.0
4294,27,2,1.0,1.0
4295,24,1,1.0,1.0
4296,30,3,0.6666666666666666,0.6666666666666666
4297,21,1,1.0,1.0
4298,13,1,0.0,0.0
4299,13,1,1.0,1.0
4300,9,0,0,0
4301,11,1,0.0,0.0
4302,40,1,1.0,1.0
4303,21,0,0,0
4304,6,0,0,0
4305,19,1,1.0,1.0
4306,15,1,1.0,1.0
4307,23,3,1.0,1.0
4308,5,0,0,0
4309,39,2,1.0,1.0
4310,16,3,1.0,1.0
4311,12,3,1.0,1.0
4312,23,1,1.0,1.0
4313,16,1,1.0,1.0
4314,33,4,1.0,1.0
4315,34,1,1.0,1.0
4316,20,2,1.0,1.0
4317,37,5,1.0,1.0
4318,11,1,1.0,1.0
4319,12,2,1.0,1.0
4320,40,5,1.0,1.0
4321,18,2,1.0,1.0
4322,32,6,0.8333333333333334,1.0
4323,25,2,0.5,1.0
4324,23,1,0.0,1.0
4325,21,4,1.0,1.0
4326,36,4,1.0,1.0
4327,28,2,1.0,1.0
4328,24,4,0.75,1.0
4329,41,1,1.0,1.0
4330,13,1,1.0,1.0
4331,51,8,1.0,1.0
4332,20,2,1.0,1.0
4333,18,2,0.5,1.0
4334,37,4,1.0,1.0
4335,30,5,1.0,1.0
4336,9,1,1.0,1.0
4337,22,1,1.0,1.0
4338,33,4,1.0,0.75
4339,25,4,0.25,0.5
4340,35,3,0.3333333333333333,1.0
4341,36,5,0.8,1.0
4342,14,2,1.0,1.0
4343,28,3,0.6666666666666666,1.0
4344,18,1,1.0,1.0
4345,25,3,1.0,1.0
4346,24,1,1.0,1.0
4347,17,3,0.6666666666666666,1.0
4348,40,2,1.0,1.0
4349,1,0,0,0
4350,32,3,1.0,1.0
4351,32,2,1.0,1.0
4352,17,2,1.0,1.0
4353,28,6,0.8333333333333334,1.0
4354,21,4,0.5,0.5
4355,24,3,1.0,1.0
4356,21,3,1.0,1.0
4357,15,0,0,0
4358,24,0,0,0
4359,36,2,1.0,1.0
4360,29,2,1.0,1.0
4361,22,2,1.0,1.0
4362,29,3,1.0,1.0
4363,7,0,0,0
4364,30,1,1.0,1.0
4365,48,6,1.0,1.0
4366,20,2,1.0,1.0
4367,11,3,1.0,1.0
4368,15,2,1.0,1.0
4369,25,3,1.0,1.0
4370,18,3,0.6666666666666666,0.6666666666666666
4371,11,0,0,0
4372,17,3,1.0,1.0
4373,5,0,0,0
4374,32,2,0.5,1.0
4375,18,1,1.0,1.0
4376,12,1,0.0,1.0
4377,23,2,0.0,0.0
4378,14,0,0,0
4379,38,5,1.0,1.0
4380,16,1,1.0,1.0
4381,17,2,1.0,1.0
4382,15,0,0,0
4383,3,0,0,0
4384,23,1,1.0,1.0
4385,7,0,0,0
4386,7,0,0,0
4387,17,1,1.0,1.0
4388,12,0,0,0
4389,10,1,0.0,1.0
4390,17,1,1.0,1.0
4391,7,0,0,0
4392,12,1,1.0,1.0
4393,19,1,1.0,1.0
4394,21,0,0,0
4395,15,0,0,0
4396,21,2,1.0,0.5
4397,11,1,1.0,1.0
4398,41,4,1.0,1.0
4399,31,1,1.0,1.0
4400,10,0,0,0
4401,51,3,1.0,1.0
4402,17,0,0,0
4403,11,0,0,0
4404,8,0,0,0
4405,14,0,0,0
4406,10,1,1.0,1.0
4407,41,2,1.0,1.0
4408,21,1,0.0,0.0
4409,2,1,1.0,1.0
4410,4,2,0.5,0.5
4411,34,3,1.0,1.0
4412,28,1,1.0,1.0
4413,23,0,0,0
4414,43,1,0.0,0.0
4415,23,0,0,0
4416,33,2,1.0,1.0
4417,11,4,0.5,0.25
4418,48,2,0.0,0.0
4419,29,1,0.0,0.0
4420,53,1,0.0,0.0
4421,16,0,0,0
4422,50,3,0.6666666666666666,0.3333333333333333
4423,36,3,1.0,1.0
4424,21,1,1.0,1.0
4425,5,1,1.0,0.0
4426,5,2,1.0,1.0
4427,36,2,1.0,0.5
4428,39,4,1.0,1.0
4429,29,7,1.0,1.0
4430,17,2,1.0,1.0
4431,15,1,1.0,1.0
4432,27,0,0,0
4433,19,3,1.0,1.0
4434,26,1,1.0,1.0
4435,23,1,1.0,0.0
4436,15,0,0,0
4437,12,0,0,0
4438,30,3,1.0,1.0
4439,31,2,1.0,1.0
4440,21,3,1.0,1.0
4441,46,5,1.0,1.0
4442,11,3,1.0,1.0
4443,18,4,1.0,1.0
4444,21,4,1.0,1.0
4445,34,5,1.0,1.0
4446,22,5,1.0,1.0
4447,18,4,1.0,1.0
4448,24,5,1.0,1.0
4449,28,7,0.8571428571428571,1.0
4450,17,3,1.0,1.0
4451,21,3,0.6666666666666666,1.0
4452,35,7,1.0,1.0
4453,17,4,1.0,0.75
4454,21,3,1.0,1.0
4455,16,1,1.0,1.0
4456,16,2,1.0,1.0
4457,31,6,0.6666666666666666,0.5
4458,40,3,1.0,1.0
4459,46,5,1.0,0.8
4460,19,2,1.0,1.0
4461,22,0,0,0
4462,17,2,0.0,1.0
4463,11,1,1.0,1.0
4464,30,3,0.6666666666666666,1.0
4465,31,3,1.0,1.0
4466,31,2,1.0,1.0
4467,36,1,1.0,1.0
4468,24,1,1.0,1.0
4469,21,3,1.0,1.0
4470,12,0,0,0
4471,41,1,1.0,1.0
4472,39,1,1.0,1.0
4473,26,1,1.0,1.0
4474,17,1,1.0,1.0
4475,3,0,0,0
4476,37,1,0.0,1.0
4477,28,0,0,0
4478,34,3,1.0,1.0
4479,40,1,1.0,1.0
4480,35,0,0,0
4481,35,3,0.6666666666666666,0.6666666666666666
4482,10,0,0,0
4483,48,11,0.6363636363636364,0.9090909090909091
4484,11,0,0,0
4485,16,2,1.0,1.0
4486,19,1,0.0,1.0
4487,25,2,0.0,0.5
4488,56,5,0.8,0.8
4489,43,5,1.0,1.0
4490,26,1,0.0,1.0
4491,12,0,0,0
4492,26,2,0.5,0.5
4493,21,0,0,0
4494,35,3,1.0,1.0
4495,16,1,1.0,1.0
4496,48,2,1.0,1.0
4497,30,1,1.0,1.0
4498,26,3,0.6666666666666666,0.3333333333333333
4499,26,1,1.0,1.0
4500,36,2,0.5,0.5
4501,22,1,1.0,1.0
4502,45,6,1.0,1.0
4503,44,10,1.0,1.0
4504,20,4,1.0,1.0
4505,16,1,1.0,0.0
4506,14,2,1.0,1.0
4507,14,2,1.0,0.5
4508,14,1,1.0,1.0
4509,12,2,1.0,1.0
4510,38,5,0.8,1.0
4511,46,7,1.0,1.0
4512,24,5,0.6,1.0
4513,52,3,1.0,1.0
4514,30,5,0.8,0.8
4515,19,0,0,0
4516,32,1,1.0,1.0
4517,62,5,0.8,0.8
4518,25,2,1.0,1.0
4519,27,5,0.6,0.8
4520,46,11,1.0,0.9090909090909091
4521,41,8,1.0,1.0
4522,21,5,1.0,1.0
4523,35,5,1.0,1.0
4524,9,0,0,0
4525,17,0,0,0
4526,38,5,1.0,1.0
4527,40,4,1.0,1.0
4528,13,1,1.0,1.0
4529,15,1,0.0,1.0
4530,36,2,1.0,1.0
4531,34,2,1.0,1.0
4532,32,2,1.0,1.0
4533,21,1,1.0,1.0
4534,8,1,0.0,0.0
4535,29,2,1.0,1.0
4536,18,3,1.0,1.0
4537,23,0,0,0
4538,14,3,0.6666666666666666,1.0
4539,17,4,0.75,1.0
4540,11,0,0,0
4541,19,2,0.5,1.0
4542,5,0,0,0
4543,23,0,0,0
4544,9,0,0,0
4545,34,4,1.0,1.0
4546,23,2,1.0,1.0
4547,11,0,0,0
4548,18,1,1.0,1.0
4549,32,3,1.0,1.0
4550,15,1,1.0,1.0
4551,19,1,1.0,1.0
4552,27,3,0.6666666666666666,0.0
4553,17,1,1.0,1.0
4554,21,3,1.0,1.0
4555,30,3,1.0,1.0
4556,16,0,0,0
4557,17,3,0.6666666666666666,1.0
4558,6,0,0,0
4559,28,1,1.0,1.0
4560,14,1,1.0,1.0
4561,23,2,1.0,0.5
4562,19,1,1.0,1.0
4563,23,3,1.0,1.0
4564,40,7,0.8571428571428571,1.0
4565,32,4,0.75,1.0
4566,4,1,0.0,0.0
4567,18,3,1.0,1.0
4568,36,4,1.0,1.0
4569,38,4,0.75,0.75
4570,4,1,0.0,0.0
4571,21,5,1.0,1.0
4572,30,4,1.0,1.0
4573,30,4,0.75,0.75
4574,6,1,0.0,0.0
4575,18,3,1.0,1.0
4576,35,5,1.0,1.0
4577,39,8,0.75,0.875
4578,6,1,0.0,0.0
4579,14,2,1.0,1.0
4580,16,3,1.0,1.0
4581,7,0,0,0
4582,6,1,0.0,0.0
4583,13,2,1.0,1.0
4584,36,4,0.75,1.0
4585,10,0,0,0
4586,26,4,0.75,0.75
4587,13,1,1.0,1.0
4588,27,2,1.0,1.0
4589,36,6,0.8333333333333334,1.0
4590,15,2,1.0,1.0
4591,13,2,1.0,1.0
4592,48,4,0.75,0.75
4593,29,2,1.0,1.0
4594,36,6,1.0,1.0
4595,19,2,1.0,1.0
4596,16,1,1.0,1.0
4597,19,2,1.0,1.0
4598,21,3,1.0,1.0
4599,7,1,1.0,1.0
4600,36,4,1.0,1.0
4601,33,4,1.0,1.0
4602,10,1,1.0,1.0
4603,30,4,1.0,1.0
4604,13,4,0.75,1.0
4605,31,2,1.0,1.0
4606,13,1,1.0,1.0
4607,37,5,1.0,1.0
4608,22,4,1.0,1.0
4609,15,2,1.0,1.0
4610,12,1,1.0,1.0
4611,45,2,0.5,1.0
4612,16,1,1.0,1.0
4613,30,1,1.0,1.0
4614,15,0,0,0
4615,21,3,1.0,1.0
4616,18,1,1.0,1.0
4617,29,1,1.0,1.0
4618,20,1,1.0,1.0
4619,24,3,1.0,1.0
4620,27,4,0.75,1.0
4621,26,4,1.0,1.0
4622,5,0,0,0
4623,19,3,1.0,1.0
4624,27,6,1.0,1.0
4625,35,7,1.0,1.0
4626,26,2,1.0,1.0
4627,27,2,1.0,1.0
4628,30,7,0.8571428571428571,0.8571428571428571
4629,14,4,0.75,1.0
4630,14,1,1.0,1.0
4631,32,7,1.0,1.0
4632,20,1,1.0,0.0
4633,19,3,1.0,1.0
4634,11,2,0.5,1.0
4635,30,5,1.0,1.0
4636,27,6,1.0,1.0
4637,29,5,1.0,1.0
4638,20,3,0.6666666666666666,1.0
4639,27,3,1.0,1.0
4640,31,5,0.8,1.0
4641,23,3,0.6666666666666666,1.0
4642,28,2,1.0,0.5
4643,22,3,1.0,1.0
4644,16,0,0,0
4645,52,6,1.0,0.6666666666666666
4646,25,5,1.0,0.8
4647,35,3,1.0,0.6666666666666666
4648,18,1,1.0,1.0
4649,20,3,1.0,1.0
4650,15,4,1.0,1.0
4651,19,4,1.0,1.0
4652,18,3,1.0,1.0
4653,14,3,1.0,1.0
4654,13,3,1.0,1.0
4655,39,2,1.0,1.0
4656,67,8,0.875,1.0
4657,44,4,0.5,0.75
4658,31,3,1.0,1.0
4659,37,2,1.0,0.5
4660,43,6,0.8333333333333334,0.8333333333333334
4661,30,0,0,0
4662,23,2,1.0,1.0
4663,16,1,1.0,1.0
4664,14,1,1.0,1.0
4665,11,0,0,0
4666,20,1,0.0,1.0
4667,30,1,1.0,1.0
4668,11,0,0,0
4669,25,4,1.0,1.0
4670,28,5,1.0,1.0
4671,13,1,0.0,1.0
4672,29,2,1.0,1.0
4673,11,0,0,0
4674,21,0,0,0
4675,40,1,1.0,1.0
4676,18,1,1.0,1.0
4677,39,5,0.8,1.0
4678,18,2,1.0,1.0
4679,48,6,1.0,1.0
4680,35,5,0.8,0.8
4681,26,3,1.0,1.0
4682,28,4,1.0,1.0
4683,29,7,1.0,1.0
4684,22,2,1.0,1.0
4685,32,5,1.0,1.0
4686,31,2,1.0,1.0
4687,21,1,1.0,1.0
4688,37,3,1.0,1.0
4689,37,5,1.0,1.0
4690,44,1,1.0,1.0
4691,30,4,0.75,0.75
4692,30,6,0.8333333333333334,1.0
4693,16,4,0.5,1.0
4694,32,5,0.8,1.0
4695,22,6,1.0,0.8333333333333334
4696,40,9,1.0,1.0
4697,28,4,1.0,1.0
4698,16,2,1.0,1.0
4699,21,3,0.6666666666666666,0.6666666666666666
4700,41,2,1.0,1.0
4701,58,5,0.8,1.0
4702,18,2,1.0,1.0
4703,38,5,0.8,0.8
4704,31,4,0.5,1.0
4705,11,0,0,0
4706,19,2,1.0,1.0
4707,33,2,0.5,0.5
4708,23,2,1.0,1.0
4709,20,0,0,0
4710,40,4,0.5,0.5
4711,49,0,0,0
4712,25,2,0.5,1.0
4713,4,0,0,0
4714,21,0,0,0
4715,8,0,0,0
4716,2,1,1.0,1.0
4717,4,2,0.5,0.5
4718,20,0,0,0
4719,9,1,1.0,0.0
4720,21,1,0.0,0.0
4721,25,1,1.0,1.0
4722,3,1,1.0,1.0
4723,42,4,0.75,1.0
4724,17,1,1.0,1.0
4725,18,0,0,0
4726,11,0,0,0
4727,15,0,0,0
4728,8,1,1.0,0.0
4729,12,2,0.5,0.5
4730,32,6,0.5,0.6666666666666666
4731,20,0,0,0
4732,3,1,1.0,1.0
4733,27,3,1.0,1.0
4734,14,1,1.0,1.0
4735,15,3,1.0,1.0
4736,15,1,1.0,1.0
4737,13,0,0,0
4738,20,2,0.5,1.0
4739,16,0,0,0
4740,23,1,1.0,1.0
4741,7,0,0,0
4742,18,1,1.0,1.0
4743,26,1,1.0,1.0
4744,3,1,1.0,0.0
4745,22,3,1.0,1.0
4746,22,2,1.0,1.0
4747,13,1,1.0,1.0
4748,9,0,0,0
4749,10,0,0,0
4750,21,0,0,0
4751,12,1,1.0,1.0
4752,11,1,1.0,1.0
4753,23,3,0.6666666666666666,1.0
4754,14,1,1.0,1.0
4755,16,1,1.0,1.0
4756,17,1,1.0,1.0
4757,10,1,1.0,1.0
4758,19,2,1.0,0.5
4759,13,0,0,0
4760,9,0,0,0
4761,4,1,1.0,0.0
4762,14,1,1.0,0.0
4763,32,3,1.0,1.0
4764,25,1,1.0,1.0
4765,19,1,1.0,1.0
4766,13,2,0.0,0.5
4767,11,2,1.0,1.0
4768,9,1,1.0,1.0
4769,17,1,1.0,1.0
4770,24,1,1.0,1.0
4771,10,0,0,0
4772,20,0,0,0
4773,25,1,1.0,1.0
4774,26,1,1.0,1.0
4775,19,1,1.0,1.0
4776,4,1,1.0,1.0
4777,25,1,1.0,1.0
4778,18,0,0,0
4779,42,0,0,0
4780,13,0,0,0
4781,11,0,0,0
4782,19,0,0,0
4783,29,1,0.0,0.0
4784,3,1,1.0,0.0
4785,22,2,1.0,1.0
4786,16,0,0,0
4787,15,4,1.0,1.0
4788,25,1,1.0,1.0
4789,28,3,0.6666666666666666,1.0
4790,24,1,1.0,1.0
4791,28,1,0.0,0.0
4792,3,1,1.0,1.0
4793,46,4,1.0,1.0
4794,23,1,1.0,1.0
4795,12,1,1.0,1.0
4796,17,0,0,0
4797,34,2,1.0,1.0
4798,20,4,1.0,1.0
4799,31,0,0,0
4800,3,1,1.0,0.0
4801,11,1,1.0,1.0
4802,34,5,0.8,0.8
4803,17,2,1.0,1.0
4804,25,0,0,0
4805,13,1,0.0,1.0
4806,4,1,1.0,1.0
4807,36,3,1.0,1.0
4808,38,4,1.0,1.0
4809,15,3,0.3333333333333333,0.3333333333333333
4810,16,0,0,0
4811,35,2,1.0,1.0
4812,40,2,1.0,1.0
4813,19,2,1.0,1.0
4814,20,1,1.0,1.0
4815,29,5,0.6,0.6
4816,32,2,1.0,1.0
4817,27,4,1.0,1.0
4818,32,4,1.0,1.0
4819,27,1,1.0,1.0
4820,17,4,1.0,1.0
4821,24,2,1.0,1.0
4822,37,2,0.5,1.0
4823,25,1,1.0,1.0
4824,23,3,1.0,1.0
4825,41,7,0.5714285714285714,0.7142857142857143
4826,25,3,0.6666666666666666,0.6666666666666666
4827,19,2,1.0,1.0
4828,32,0,0,0
4829,31,2,0.5,1.0
4830,33,2,0.5,0.5
4831,43,3,1.0,1.0
4832,30,1,1.0,1.0
4833,23,1,1.0,1.0
4834,20,2,1.0,1.0
4835,30,1,0.0,0.0
4836,19,2,1.0,1.0
4837,18,3,1.0,0.6666666666666666
4838,31,4,0.5,1.0
4839,24,3,1.0,0.6666666666666666
4840,11,1,1.0,1.0
4841,22,2,1.0,1.0
4842,39,4,0.5,0.5
4843,48,3,1.0,1.0
4844,33,3,0.6666666666666666,0.6666666666666666
4845,44,4,0.5,0.75
4846,15,2,1.0,1.0
4847,4,0,0,0
4848,12,1,1.0,1.0
4849,22,1,1.0,1.0
4850,27,4,1.0,1.0
4851,26,1,0.0,1.0
4852,22,3,0.6666666666666666,0.6666666666666666
4853,28,1,1.0,0.0
4854,38,5,0.8,0.6
4855,20,2,0.0,1.0
4856,23,2,0.5,0.5
4857,33,3,1.0,1.0
4858,25,3,1.0,0.3333333333333333
4859,21,2,1.0,1.0
4860,39,6,0.6666666666666666,0.8333333333333334
4861,10,2,1.0,1.0
4862,26,4,1.0,1.0
4863,28,4,1.0,1.0
4864,54,7,1.0,0.7142857142857143
4865,21,3,1.0,1.0
4866,28,0,0,0
4867,44,3,1.0,1.0
4868,29,4,1.0,1.0
4869,46,4,1.0,1.0
4870,22,1,1.0,1.0
4871,25,5,1.0,1.0
4872,30,3,1.0,1.0
4873,37,4,1.0,1.0
4874,16,3,1.0,1.0
4875,17,3,1.0,1.0
4876,18,2,1.0,1.0
4877,13,0,0,0
4878,23,3,0.6666666666666666,0.6666666666666666
4879,19,1,1.0,1.0
4880,25,4,1.0,1.0
4881,35,7,0.8571428571428571,0.8571428571428571
4882,16,1,1.0,1.0
4883,32,5,0.8,0.8
4884,13,3,0.6666666666666666,1.0
4885,15,0,0,0
4886,8,1,0.0,1.0
4887,16,3,0.6666666666666666,1.0
4888,26,6,0.6666666666666666,0.8333333333333334
4889,18,3,0.6666666666666666,0.6666666666666666
4890,42,4,1.0,1.0
4891,39,5,0.8,0.6
4892,45,1,0.0,0.0
4893,24,4,1.0,0.75
4894,25,2,1.0,1.0
4895,30,1,1.0,1.0
4896,21,2,0.5,1.0
4897,20,0,0,0
4898,22,2,1.0,1.0
4899,16,0,0,0
4900,24,1,1.0,0.0
4901,20,0,0,0
4902,17,3,0.6666666666666666,1.0
4903,30,4,0.75,0.75
4904,43,5,1.0,1.0
4905,11,1,1.0,1.0
4906,17,2,1.0,1.0
4907,17,3,0.6666666666666666,0.6666666666666666
4908,33,3,1.0,1.0
4909,32,2,1.0,1.0
4910,34,4,1.0,1.0
4911,29,5,1.0,0.8
4912,39,4,1.0,1.0
4913,11,1,1.0,1.0
4914,44,2,1.0,1.0
4915,16,0,0,0
4916,32,2,1.0,1.0
4917,26,3,1.0,1.0
4918,22,2,0.5,1.0
4919,32,1,1.0,1.0
4920,35,4,1.0,1.0
4921,39,3,1.0,1.0
4922,41,2,1.0,1.0
4923,11,0,0,0
4924,21,1,1.0,1.0
4925,33,2,1.0,1.0
4926,42,3,1.0,1.0
4927,15,1,1.0,1.0
4928,25,4,1.0,1.0
4929,21,2,1.0,1.0
4930,35,3,1.0,1.0
4931,4,0,0,0
4932,3,0,0,0
4933,27,6,1.0,1.0
4934,19,2,1.0,1.0
4935,3,0,0,0
4936,21,3,1.0,1.0
4937,17,3,0.6666666666666666,1.0
4938,5,0,0,0
4939,35,4,1.0,1.0
4940,20,3,1.0,1.0
4941,41,6,1.0,1.0
4942,3,1,1.0,0.0
4943,18,3,1.0,1.0
4944,31,6,0.8333333333333334,1.0
4945,14,2,1.0,1.0
4946,17,5,0.8,1.0
4947,25,4,1.0,1.0
4948,14,1,0.0,1.0
4949,29,3,1.0,1.0
4950,21,1,1.0,1.0
4951,19,0,0,0
4952,12,1,1.0,1.0
4953,15,0,0,0
4954,36,1,1.0,1.0
4955,36,4,1.0,1.0
4956,9,0,0,0
4957,40,3,1.0,1.0
4958,41,6,0.6666666666666666,0.8333333333333334
4959,36,4,1.0,1.0
4960,40,0,0,0
4961,19,2,1.0,1.0
4962,18,1,0.0,1.0
4963,20,0,0,0
4964,47,3,1.0,1.0
4965,7,0,0,0
4966,20,0,0,0
4967,26,1,1.0,1.0
4968,22,1,1.0,1.0
4969,28,1,1.0,1.0
4970,37,5,0.6,0.6
4971,23,0,0,0
4972,9,1,1.0,1.0
4973,40,2,0.5,1.0
4974,17,1,0.0,1.0
4975,28,1,1.0,1.0
4976,11,1,1.0,1.0
4977,15,0,0,0
4978,28,0,0,0
4979,37,5,1.0,0.8
4980,12,0,0,0
4981,25,2,1.0,1.0
4982,41,5,0.4,0.8
4983,32,2,1.0,1.0
4984,21,3,1.0,1.0
4985,16,3,0.6666666666666666,0.6666666666666666
4986,32,3,0.6666666666666666,0.6666666666666666
4987,36,4,0.75,0.75
4988,7,0,0,0
4989,52,5,1.0,0.8
4990,18,2,0.5,1.0
4991,22,3,1.0,1.0
4992,28,2,0.5,1.0
4993,32,3,1.0,1.0
4994,37,1,1.0,1.0
4995,37,3,0.6666666666666666,0.6666666666666666
4996,21,0,0,0
4997,24,2,1.0,1.0
4998,18,2,1.0,1.0
4999,16,0,0,0
5000,21,1,1.0,1.0
5001,15,1,1.0,1.0
5002,49,4,1.0,1.0
5003,30,8,1.0,1.0
5004,16,3,1.0,1.0
5005,28,1,1.0,1.0
5006,25,0,0,0
5007,21,1,1.0,1.0
5008,21,1,1.0,1.0
5009,24,0,0,0
5010,19,0,0,0
5011,24,2,1.0,1.0
5012,37,2,1.0,1.0
5013,35,4,1.0,1.0
5014,17,1,1.0,1.0
5015,13,1,1.0,1.0
5016,25,2,1.0,1.0
5017,32,4,0.75,1.0
5018,22,3,1.0,1.0
5019,15,2,1.0,1.0
5020,33,4,1.0,1.0
5021,40,5,0.6,1.0
5022,24,3,1.0,1.0
5023,12,1,1.0,1.0
5024,25,2,1.0,1.0
5025,24,2,1.0,1.0
5026,28,4,1.0,1.0
5027,33,4,0.75,1.0
5028,33,4,1.0,1.0
5029,29,5,0.8,1.0
5030,27,5,1.0,1.0
5031,34,5,0.8,1.0
5032,36,9,1.0,1.0
5033,20,2,1.0,1.0
5034,39,8,1.0,1.0
5035,47,6,1.0,1.0
5036,21,2,0.5,1.0
5037,30,3,1.0,0.6666666666666666
5038,17,4,0.25,1.0
5039,23,2,1.0,1.0
5040,24,1,1.0,0.0
5041,49,4,1.0,1.0
5042,9,1,1.0,1.0
5043,16,2,1.0,1.0
5044,42,8,0.875,1.0
5045,34,5,1.0,1.0
5046,21,3,1.0,1.0
5047,19,4,1.0,1.0
5048,23,3,1.0,1.0
5049,24,5,1.0,0.8
5050,20,4,0.75,0.25
5051,30,2,1.0,1.0
5052,42,4,1.0,1.0
5053,12,0,0,0
5054,15,3,0.3333333333333333,0.3333333333333333
5055,21,5,0.8,0.8
5056,56,8,1.0,1.0
5057,24,2,0.5,0.5
5058,37,2,0.5,1.0
5059,25,1,1.0,1.0
5060,7,0,0,0
5061,13,1,1.0,1.0
5062,25,1,1.0,1.0
5063,39,3,1.0,1.0
5064,32,3,1.0,1.0
5065,41,3,0.6666666666666666,0.6666666666666666
5066,11,0,0,0
5067,10,2,0.5,1.0
5068,15,3,1.0,1.0
5069,24,3,1.0,1.0
5070,29,5,1.0,1.0
5071,36,5,1.0,1.0
5072,21,3,1.0,1.0
5073,14,2,1.0,1.0
5074,6,0,0,0
5075,6,1,1.0,0.0
5076,8,3,1.0,1.0
5077,25,3,1.0,1.0
5078,11,0,0,0
5079,27,5,1.0,1.0
5080,21,1,1.0,1.0
5081,24,4,1.0,1.0
5082,26,9,1.0,1.0
5083,12,1,1.0,1.0
5084,26,7,0.8571428571428571,0.8571428571428571
5085,18,3,0.6666666666666666,1.0
5086,19,2,1.0,1.0
5087,28,9,1.0,1.0
5088,31,6,1.0,1.0
5089,16,1,1.0,1.0
5090,5,0,0,0
5091,12,0,0,0
5092,15,0,0,0
5093,34,6,0.8333333333333334,0.8333333333333334
5094,14,0,0,0
5095,11,2,0.5,1.0
5096,24,0,0,0
5097,25,5,0.8,0.8
5098,10,0,0,0
5099,29,5,0.8,0.8
5100,17,0,0,0
5101,25,5,0.6,0.8
5102,19,3,0.6666666666666666,1.0
5103,16,0,0,0
5104,10,0,0,0
5105,11,0,0,0
5106,19,2,1.0,0.5
5107,36,2,1.0,1.0
5108,17,0,0,0
5109,14,0,0,0
5110,20,2,1.0,1.0
5111,22,2,1.0,0.5
5112,20,2,0.0,1.0
5113,27,0,0,0
5114,34,2,1.0,0.5
5115,12,1,1.0,1.0
5116,12,0,0,0
5117,13,1,1.0,1.0
5118,22,4,0.25,0.75
5119,29,2,1.0,1.0
5120,3,0,0,0
5121,25,1,1.0,1.0
5122,28,5,1.0,1.0
5123,17,2,1.0,1.0
5124,23,3,1.0,1.0
5125,28,5,1.0,1.0
5126,17,4,1.0,1.0
5127,24,5,1.0,1.0
5128,15,2,0.5,1.0
5129,28,1,1.0,1.0
5130,20,1,1.0,1.0
5131,35,0,0,0
5132,27,2,1.0,1.0
